,offense,defense,home,away,offense_score,defense_score,period,yard_line,ytg,down,distance,scoring,yg,play_type,ppa,offVal,defVal,playOutcomeClass
16425,San José State,Nevada,San José State,Nevada,7,7,2,90,10,4,2,True,10,Passing Touchdown,3.032969959198626,103.11,187.25,1
16426,San José State,Nevada,San José State,Nevada,14,21,3,98,2,1,2,True,2,Rushing Touchdown,1.213235297672098,103.11,187.25,1
16427,San José State,Nevada,San José State,Nevada,14,21,3,84,16,1,10,False,2,Pass Reception,-0.1838209433726501,103.11,187.25,1
16428,San José State,Nevada,San José State,Nevada,21,21,3,86,14,2,8,True,14,Passing Touchdown,2.7525436646650245,103.11,187.25,1
16429,Nevada,San José State,San José State,Nevada,21,21,4,14,14,1,10,False,3,Rush,-0.1007251569352445,32.0,87.03,1
16430,Nevada,San José State,San José State,Nevada,28,21,4,5,5,1,5,True,5,Rushing Touchdown,1.883780840558874,32.0,87.03,1
16431,San José State,Nevada,San José State,Nevada,21,28,4,88,12,1,10,False,6,Pass Reception,0.1802070190916435,103.11,187.25,1
16432,San José State,Nevada,San José State,Nevada,21,28,4,94,6,3,4,False,5,Pass Reception,1.7825287637954066,103.11,187.25,1
16433,San José State,Nevada,San José State,Nevada,28,28,4,98,2,1,2,True,2,Rushing Touchdown,1.213235297672098,103.11,187.25,1
16434,San José State,Nevada,San José State,Nevada,28,28,4,83,17,1,10,False,12,Rush,0.69612226222554,103.11,187.25,1
16435,San José State,Nevada,San José State,Nevada,35,28,4,95,5,1,5,True,5,Rushing Touchdown,1.883780840558874,103.11,187.25,1
16436,Boise State,Nevada,Nevada,Boise State,7,0,1,10,10,1,10,False,1,Rush,-0.22620936096334,132.85,187.25,1
16437,Boise State,Nevada,Nevada,Boise State,7,0,1,10,10,1,10,False,1,Rush,-0.22620936096334,132.85,187.25,1
16438,Boise State,Nevada,Nevada,Boise State,14,0,1,9,9,2,9,True,9,Rushing Touchdown,2.740036203212782,132.85,187.25,1
16439,Boise State,Nevada,Nevada,Boise State,21,0,2,18,18,3,5,False,15,Pass Reception,1.5727975135455794,132.85,187.25,1
16440,Boise State,Nevada,Nevada,Boise State,21,0,2,3,3,1,3,False,1,Rush,-0.603484792590886,132.85,187.25,1
16441,Nevada,Boise State,Nevada,Boise State,0,21,2,88,12,1,10,False,8,Rush,0.4460962314173945,32.0,27.42,1
16442,Nevada,Boise State,Nevada,Boise State,0,21,2,96,4,2,2,False,2,Rush,0.870763012946433,32.0,27.42,1
16443,Boise State,Nevada,Nevada,Boise State,24,3,3,13,13,1,10,False,4,Rush,-0.017336858055032,132.85,187.25,1
16444,Boise State,Nevada,Nevada,Boise State,31,3,3,9,9,2,6,True,9,Rushing Touchdown,2.556266073100879,132.85,187.25,1
16445,Boise State,Nevada,Nevada,Boise State,38,3,3,6,6,1,6,True,6,Rushing Touchdown,2.052489771065277,132.85,187.25,1
16446,Boise State,Nevada,Nevada,Boise State,38,3,3,18,18,3,12,False,4,Pass Reception,-0.0937655475939713,132.85,187.25,1
16447,Boise State,Nevada,Nevada,Boise State,41,3,4,6,6,1,6,False,1,Rush,-0.386087920464643,132.85,187.25,1
16448,Fresno State,Nevada,Nevada,Fresno State,0,0,1,3,3,2,3,False,2,Rush,-0.242573615219457,184.03,187.25,1
16449,Fresno State,Nevada,Nevada,Fresno State,7,0,1,1,1,3,1,True,1,Rushing Touchdown,2.45399822917955,184.03,187.25,1
16450,Fresno State,Nevada,Nevada,Fresno State,17,0,2,18,18,2,6,False,1,Rush,-0.3292060283226177,184.03,187.25,1
16451,Fresno State,Nevada,Nevada,Fresno State,17,0,2,17,17,3,5,False,10,Pass Reception,0.8095604189831997,184.03,187.25,1
16452,Fresno State,Nevada,Nevada,Fresno State,17,0,2,7,7,1,7,False,1,Rush,-0.331912362454727,184.03,187.25,1
16453,Fresno State,Nevada,Nevada,Fresno State,17,0,2,8,8,2,8,False,5,Pass Reception,0.052208554954074,184.03,187.25,1
16454,Fresno State,Nevada,Nevada,Fresno State,24,0,2,3,3,3,3,True,3,Passing Touchdown,2.624562399778991,184.03,187.25,1
16455,Fresno State,Nevada,Nevada,Fresno State,24,0,3,18,18,1,10,False,1,Rush,-0.27260880361605,184.03,187.25,1
16456,Fresno State,Nevada,Nevada,Fresno State,34,7,4,15,15,1,10,False,5,Rush,0.0744340992063255,184.03,187.25,1
16457,Fresno State,Nevada,Nevada,Fresno State,34,7,4,10,10,2,5,False,9,Rush,1.5457437152383144,184.03,187.25,1
16458,Fresno State,Nevada,Nevada,Fresno State,41,7,4,1,1,1,1,True,1,Rushing Touchdown,0.938021275120443,184.03,187.25,1
16459,Nevada,UNLV,UNLV,Nevada,0,0,1,17,17,1,10,False,8,Rush,0.451122635393853,32.0,119.14,1
16460,Nevada,UNLV,UNLV,Nevada,0,0,1,9,9,2,2,False,3,Rush,0.076290696325284,32.0,119.14,1
16461,Nevada,UNLV,UNLV,Nevada,0,0,1,6,6,1,6,False,4,Pass Reception,-0.015446754256946,32.0,119.14,1
16462,Nevada,UNLV,UNLV,Nevada,0,0,1,10,10,3,10,False,3,Pass Reception,-0.131164662595401,32.0,119.14,1
16463,Nevada,UNLV,UNLV,Nevada,3,0,1,12,12,2,10,False,5,Pass Reception,0.038216906533761,32.0,119.14,1
16464,Nevada,UNLV,UNLV,Nevada,3,0,1,7,7,3,5,False,1,Rush,-0.2419713224377972,32.0,119.14,1
16465,UNLV,Nevada,UNLV,Nevada,17,16,4,84,16,1,10,False,1,Rush,-0.2578378787201336,99.5,187.25,1
16466,Nevada,UNLV,UNLV,Nevada,16,27,4,3,3,2,3,False,2,Rush,-0.242573615219457,32.0,119.14,1
16467,Nevada,UNLV,UNLV,Nevada,22,27,4,1,1,3,1,True,1,Rushing Touchdown,2.45399822917955,32.0,119.14,1
16468,UNLV,Nevada,UNLV,Nevada,17,16,4,84,16,1,10,False,1,Rush,-0.2578378787201336,99.5,187.25,1
16469,Nevada,UNLV,UNLV,Nevada,22,27,4,14,14,1,10,False,8,Pass Reception,0.4472607692989265,32.0,119.14,1
16470,Nevada,UNLV,UNLV,Nevada,22,27,4,6,6,2,2,False,1,Pass Reception,-0.391423585138021,32.0,119.14,1
16471,Nevada,UNLV,UNLV,Nevada,16,27,4,3,3,2,3,False,2,Rush,-0.242573615219457,32.0,119.14,1
16480,Tulsa,Northern Illinois,Tulsa,Northern Illinois,7,0,1,86,14,2,10,True,14,Passing Touchdown,2.8608528947186596,156.83,188.66,1
16481,Tulsa,Northern Illinois,Tulsa,Northern Illinois,7,0,1,84,16,3,2,False,1,Rush,-0.3799373917913603,156.83,188.66,1
16482,Tulsa,Northern Illinois,Tulsa,Northern Illinois,7,0,2,85,15,4,1,False,9,Rush,1.0796356425544573,156.83,188.66,1
16483,Tulsa,Northern Illinois,Tulsa,Northern Illinois,7,0,2,94,6,3,6,False,4,Rush,-0.027590851079754,156.83,188.66,1
16484,Northern Illinois,Tulsa,Tulsa,Northern Illinois,0,17,2,13,13,1,10,False,4,Rush,-0.017336858055032,152.42,168.09,1
16485,Northern Illinois,Tulsa,Tulsa,Northern Illinois,7,17,2,9,9,2,6,True,9,Passing Touchdown,2.556266073100879,152.42,168.09,1
16486,Northern Illinois,Tulsa,Tulsa,Northern Illinois,21,24,3,8,8,1,8,True,8,Rushing Touchdown,2.319599568699692,152.42,168.09,1
16487,Tulsa,Northern Illinois,Tulsa,Northern Illinois,24,28,4,97,3,1,3,False,2,Rush,-0.435900504741669,156.83,188.66,1
16488,Tulsa,Northern Illinois,Tulsa,Northern Illinois,31,28,4,99,1,4,1,True,1,Passing Touchdown,2.785753974856101,156.83,188.66,1
16489,Northern Illinois,Tulsa,Tulsa,Northern Illinois,28,31,4,4,4,1,4,False,3,Rush,-0.212161718759031,152.42,168.09,1
16490,Northern Illinois,Tulsa,Tulsa,Northern Illinois,35,31,4,1,1,2,1,True,1,Rushing Touchdown,1.900352237473006,152.42,168.09,1
16491,Tulsa,Northern Illinois,Tulsa,Northern Illinois,38,35,4,99,1,1,1,True,1,Rushing Touchdown,0.938021275120443,156.83,188.66,1
16492,Vanderbilt,Northern Illinois,Northern Illinois,Vanderbilt,0,0,1,18,18,3,2,False,4,Rush,0.2521492934194465,123.86,188.66,1
16493,Vanderbilt,Northern Illinois,Northern Illinois,Vanderbilt,0,0,1,19,19,1,15,False,8,Rush,0.245539962905153,123.86,188.66,1
16494,Vanderbilt,Northern Illinois,Northern Illinois,Vanderbilt,0,0,1,11,11,2,7,False,5,Rush,0.062277956997449,123.86,188.66,1
16495,Vanderbilt,Northern Illinois,Northern Illinois,Vanderbilt,0,0,1,6,6,3,2,False,3,Rush,1.12227864238554,123.86,188.66,1
16496,Vanderbilt,Northern Illinois,Northern Illinois,Vanderbilt,7,0,1,3,3,1,3,True,3,Passing Touchdown,1.464451732731337,123.86,188.66,1
16497,Northern Illinois,Vanderbilt,Northern Illinois,Vanderbilt,7,7,1,99,1,1,1,True,1,Passing Touchdown,0.938021275120443,152.42,209.1,1
16498,Vanderbilt,Northern Illinois,Northern Illinois,Vanderbilt,7,7,2,14,14,1,10,False,8,Pass Reception,0.4472607692989265,123.86,188.66,1
16499,Vanderbilt,Northern Illinois,Northern Illinois,Vanderbilt,7,7,2,6,6,2,2,False,3,Rush,0.636570673148818,123.86,188.66,1
16500,Vanderbilt,Northern Illinois,Northern Illinois,Vanderbilt,14,7,2,3,3,1,3,True,3,Rushing Touchdown,1.464451732731337,123.86,188.66,1
16501,Northern Illinois,Vanderbilt,Northern Illinois,Vanderbilt,7,14,2,85,15,3,2,False,4,Rush,0.208616555389469,152.42,209.1,1
16502,Northern Illinois,Vanderbilt,Northern Illinois,Vanderbilt,7,14,2,84,16,1,15,False,3,Rush,-0.086521581631503,152.42,209.1,1
16503,Northern Illinois,Vanderbilt,Northern Illinois,Vanderbilt,7,14,2,87,13,2,12,False,9,Rush,0.296923694120769,152.42,209.1,1
16504,Northern Illinois,Vanderbilt,Northern Illinois,Vanderbilt,14,14,2,96,4,3,3,True,4,Passing Touchdown,2.635121018162716,152.42,209.1,1
16505,Vanderbilt,Northern Illinois,Northern Illinois,Vanderbilt,35,28,3,13,13,1,10,True,13,Passing Touchdown,2.538929215045847,123.86,188.66,1
16506,Northern Illinois,Kentucky,Kentucky,Northern Illinois,0,0,1,4,4,1,4,False,1,Rush,-0.523234095246118,152.42,58.68,1
16507,Northern Illinois,Kentucky,Kentucky,Northern Illinois,0,0,1,3,3,2,3,False,1,Rush,-0.333405670102768,152.42,58.68,1
16508,Northern Illinois,Kentucky,Kentucky,Northern Illinois,7,0,1,2,2,3,2,True,2,Passing Touchdown,2.544830284062861,152.42,58.68,1
16509,Kentucky,Northern Illinois,Kentucky,Northern Illinois,0,7,1,82,18,1,10,False,3,Rush,-0.111402529616803,100.11,188.66,1
16510,Kentucky,Northern Illinois,Kentucky,Northern Illinois,7,7,1,85,15,2,7,True,15,Passing Touchdown,2.703195238687394,100.11,188.66,1
16511,Northern Illinois,Kentucky,Kentucky,Northern Illinois,7,14,2,14,14,1,10,False,9,Pass Reception,0.6137678348706395,152.42,58.68,1
16512,Northern Illinois,Kentucky,Kentucky,Northern Illinois,7,14,2,5,5,2,1,False,2,Rush,0.470063607577105,152.42,58.68,1
16513,Northern Illinois,Kentucky,Kentucky,Northern Illinois,14,14,2,3,3,3,3,True,3,Passing Touchdown,2.624562399778991,152.42,58.68,1
16514,Northern Illinois,Kentucky,Kentucky,Northern Illinois,23,31,4,2,2,1,2,True,2,Rushing Touchdown,1.213235297672098,152.42,58.68,1
16515,Northern Illinois,Ball State,Ball State,Northern Illinois,0,0,1,18,18,1,10,False,4,Rush,-0.023063540640796,152.42,136.32,1
16516,Northern Illinois,Ball State,Ball State,Northern Illinois,0,0,1,14,14,2,6,False,1,Rush,-0.286630855613629,152.42,136.32,1
16517,Northern Illinois,Ball State,Ball State,Northern Illinois,7,0,1,13,13,3,5,True,13,Passing Touchdown,2.901487105325016,152.42,136.32,1
16518,Northern Illinois,Ball State,Ball State,Northern Illinois,7,0,1,16,16,1,10,False,1,Rush,-0.2578378787201336,152.42,136.32,1
16519,Northern Illinois,Ball State,Ball State,Northern Illinois,7,0,1,15,15,3,9,False,4,Pass Reception,-0.0636489708374677,152.42,136.32,1
16520,Ball State,Northern Illinois,Ball State,Northern Illinois,0,14,2,81,19,1,10,False,2,Rush,-0.199249940829709,87.98,188.66,1
16521,Ball State,Northern Illinois,Ball State,Northern Illinois,0,14,2,83,17,2,8,False,3,Rush,-0.121378816235742,87.98,188.66,1
16522,Northern Illinois,Ball State,Ball State,Northern Illinois,21,7,2,15,15,1,10,False,2,Rush,-0.179494976485374,152.42,136.32,1
16523,Northern Illinois,Ball State,Ball State,Northern Illinois,21,7,2,13,13,2,8,False,3,Rush,-0.102062598858131,152.42,136.32,1
16524,Ball State,Northern Illinois,Ball State,Northern Illinois,7,24,3,96,4,1,4,False,1,Rush,-0.523234095246118,87.98,188.66,1
16525,Ball State,Northern Illinois,Ball State,Northern Illinois,14,24,3,98,2,2,2,True,2,Rushing Touchdown,2.067936525322223,87.98,188.66,1
16526,Northern Illinois,Ball State,Ball State,Northern Illinois,24,14,3,13,13,1,10,False,11,Rush,1.325693917373749,152.42,136.32,1
16527,Northern Illinois,Ball State,Ball State,Northern Illinois,24,14,3,2,2,1,2,False,1,Rush,-0.687116939800908,152.42,136.32,1
16528,Northern Illinois,Ball State,Ball State,Northern Illinois,31,14,3,1,1,2,1,True,1,Rushing Touchdown,1.900352237473006,152.42,136.32,1
16529,Ball State,Northern Illinois,Ball State,Northern Illinois,14,31,3,90,10,1,10,False,7,Pass Reception,0.302402228289349,87.98,188.66,1
16530,Ball State,Northern Illinois,Ball State,Northern Illinois,21,31,3,97,3,2,3,True,3,Rushing Touchdown,2.211424613960093,87.98,188.66,1
16531,Ball State,Northern Illinois,Ball State,Northern Illinois,28,31,4,83,17,1,10,True,17,Passing Touchdown,2.579903102784414,87.98,188.66,1
16532,Ball State,Northern Illinois,Ball State,Northern Illinois,31,38,4,84,16,1,10,False,10,Pass Reception,0.5162329502270974,87.98,188.66,1
16533,Ball State,Northern Illinois,Ball State,Northern Illinois,38,38,4,94,6,1,6,True,6,Passing Touchdown,2.052489771065277,87.98,188.66,1
16534,Toledo,Northern Illinois,Northern Illinois,Toledo,0,0,1,12,12,1,10,False,3,Rush,-0.0966670992271315,163.53,188.66,1
16535,Toledo,Northern Illinois,Northern Illinois,Toledo,0,0,1,9,9,2,7,False,1,Rush,-0.229285125713167,163.53,188.66,1
16536,Toledo,Northern Illinois,Northern Illinois,Toledo,0,0,1,10,10,3,8,False,6,Rush,0.101686266873002,163.53,188.66,1
16537,Toledo,Northern Illinois,Northern Illinois,Toledo,7,0,1,4,4,4,2,True,4,Passing Touchdown,2.887738920778784,163.53,188.66,1
16538,Northern Illinois,Toledo,Northern Illinois,Toledo,7,14,1,85,15,1,10,True,15,Rushing Touchdown,2.558199089565083,152.42,93.15,1
16539,Toledo,Northern Illinois,Northern Illinois,Toledo,21,7,1,11,11,1,10,True,11,Passing Touchdown,2.521739413367925,163.53,188.66,1
16540,Toledo,Northern Illinois,Northern Illinois,Toledo,21,7,2,17,17,1,10,False,2,Rush,-0.1885388219160615,163.53,188.66,1
16541,Toledo,Northern Illinois,Northern Illinois,Toledo,21,7,2,19,19,2,12,False,18,Rush,2.1373972821267007,163.53,188.66,1
16542,Toledo,Northern Illinois,Northern Illinois,Toledo,28,7,2,1,1,1,1,True,1,Rushing Touchdown,0.938021275120443,163.53,188.66,1
16543,Northern Illinois,Toledo,Northern Illinois,Toledo,7,35,2,88,12,1,5,False,4,Pass Reception,-0.018887493034445,152.42,93.15,1
16544,Northern Illinois,Toledo,Northern Illinois,Toledo,7,35,2,92,8,2,1,False,5,Pass Reception,0.498008375445828,152.42,93.15,1
16545,Toledo,Northern Illinois,Northern Illinois,Toledo,35,7,3,19,19,1,10,False,5,Rush,0.074321414460208,163.53,188.66,1
16546,Toledo,Northern Illinois,Northern Illinois,Toledo,35,7,3,14,14,2,5,False,3,Pass Reception,-0.12598877768375,163.53,188.66,1
16547,Toledo,Northern Illinois,Northern Illinois,Toledo,38,7,3,19,19,1,10,False,4,Rush,-0.024495891923003,163.53,188.66,1
16548,Toledo,Northern Illinois,Northern Illinois,Toledo,45,7,3,15,15,2,6,True,15,Passing Touchdown,2.628943520560526,163.53,188.66,1
16549,Northern Illinois,Toledo,Northern Illinois,Toledo,7,45,3,86,14,1,10,False,9,Rush,0.6137678348706395,152.42,93.15,1
16550,Northern Illinois,Toledo,Northern Illinois,Toledo,15,45,4,95,5,2,1,True,5,Rushing Touchdown,1.934515340308442,152.42,93.15,1
16551,Northern Illinois,Toledo,Northern Illinois,Toledo,18,45,4,84,16,2,1,False,13,Pass Reception,0.587891806371286,152.42,93.15,1
16552,Northern Illinois,Toledo,Northern Illinois,Toledo,24,45,4,97,3,2,3,True,3,Passing Touchdown,2.211424613960093,152.42,93.15,1
16553,Toledo,Northern Illinois,Northern Illinois,Toledo,45,24,4,14,14,1,10,False,5,Rush,0.0745432474784075,163.53,188.66,1
16554,Toledo,Northern Illinois,Northern Illinois,Toledo,45,24,4,9,9,2,5,False,1,Rush,-0.274940409045186,163.53,188.66,1
16555,Toledo,Northern Illinois,Northern Illinois,Toledo,52,24,4,8,8,3,4,True,8,Passing Touchdown,2.74868033674586,163.53,188.66,1
16556,Northern Illinois,Toledo,Northern Illinois,Toledo,32,52,4,96,4,3,4,True,4,Passing Touchdown,2.6959729214765815,152.42,93.15,1
16557,Northern Illinois,Eastern Michigan,Eastern Michigan,Northern Illinois,20,10,3,18,18,3,12,False,8,Pass Reception,0.3479363249199103,152.42,136.24,1
16558,Northern Illinois,Eastern Michigan,Eastern Michigan,Northern Illinois,23,10,3,15,15,1,10,False,5,Rush,0.0744340992063255,152.42,136.24,1
16559,Northern Illinois,Eastern Michigan,Eastern Michigan,Northern Illinois,23,10,3,10,10,2,5,False,4,Rush,-0.0197063205213685,152.42,136.24,1
16560,Northern Illinois,Eastern Michigan,Eastern Michigan,Northern Illinois,29,10,3,6,6,3,1,True,6,Rushing Touchdown,2.503471310880126,152.42,136.24,1
16561,Northern Illinois,Eastern Michigan,Eastern Michigan,Northern Illinois,29,10,4,19,19,3,15,False,4,Rush,-0.1174788828607181,152.42,136.24,1
16562,Ohio,Northern Illinois,Ohio,Northern Illinois,0,0,1,90,10,1,10,False,2,Rush,-0.162944112483623,157.96,188.66,1
16563,Ohio,Northern Illinois,Ohio,Northern Illinois,7,0,1,92,8,3,8,True,8,Passing Touchdown,2.946086184191255,157.96,188.66,1
16564,Northern Illinois,Ohio,Ohio,Northern Illinois,0,7,2,17,17,1,10,False,7,Rush,0.307369563857817,152.42,178.27,1
16565,Northern Illinois,Ohio,Ohio,Northern Illinois,3,7,2,15,15,1,10,False,6,Rush,0.181437359303738,152.42,178.27,1
16566,Ohio,Northern Illinois,Ohio,Northern Illinois,10,9,3,96,4,1,4,False,3,Rush,-0.212161718759031,157.96,188.66,1
16567,Ohio,Northern Illinois,Ohio,Northern Illinois,17,9,3,99,1,3,1,True,1,Rushing Touchdown,2.45399822917955,157.96,188.66,1
16568,Northern Illinois,Ohio,Ohio,Northern Illinois,17,17,3,11,11,1,10,True,11,Rushing Touchdown,2.521739413367925,152.42,178.27,1
16569,Central Michigan,Northern Illinois,Northern Illinois,Central Michigan,0,0,1,17,17,2,5,False,11,Rush,0.520496928528209,90.24,188.66,1
16570,Central Michigan,Northern Illinois,Northern Illinois,Central Michigan,7,0,1,6,6,1,6,True,6,Rushing Touchdown,2.052489771065277,90.24,188.66,1
16571,Central Michigan,Northern Illinois,Northern Illinois,Central Michigan,14,0,2,18,18,2,10,False,3,Rush,-0.128774604350358,90.24,188.66,1
16572,Central Michigan,Northern Illinois,Northern Illinois,Central Michigan,21,0,2,15,15,3,7,True,15,Passing Touchdown,3.071308061859991,90.24,188.66,1
16573,Northern Illinois,Central Michigan,Northern Illinois,Central Michigan,0,21,3,88,12,1,10,False,3,Rush,-0.0966670992271315,152.42,108.46,1
16574,Northern Illinois,Central Michigan,Northern Illinois,Central Michigan,0,21,3,91,9,2,7,False,7,Rush,1.413526343590959,152.42,108.46,1
16575,Northern Illinois,Central Michigan,Northern Illinois,Central Michigan,0,21,3,95,5,1,5,False,6,Rush,,152.42,108.46,1
16576,Northern Illinois,Central Michigan,Northern Illinois,Central Michigan,7,21,3,89,11,2,11,True,11,Passing Touchdown,2.8564060508254165,152.42,108.46,1
16577,Central Michigan,Northern Illinois,Northern Illinois,Central Michigan,21,7,3,13,13,1,10,False,6,Rush,0.180499623508462,90.24,188.66,1
16578,Central Michigan,Northern Illinois,Northern Illinois,Central Michigan,28,7,3,7,7,2,4,True,7,Rushing Touchdown,2.358429591537385,90.24,188.66,1
16579,Northern Illinois,Central Michigan,Northern Illinois,Central Michigan,22,35,4,84,16,1,10,False,3,Rush,-0.1055990016463056,152.42,108.46,1
16580,Western Michigan,Northern Illinois,Western Michigan,Northern Illinois,7,3,1,84,16,1,10,True,16,Rushing Touchdown,2.5687227212923744,55.42,188.66,1
16581,Northern Illinois,Western Michigan,Western Michigan,Northern Illinois,3,7,2,18,18,2,8,False,2,Rush,-0.218312000938889,152.42,123.79,1
16582,Northern Illinois,Western Michigan,Western Michigan,Northern Illinois,10,7,2,16,16,3,6,True,16,Passing Touchdown,3.041534534440286,152.42,123.79,1
16583,Western Michigan,Northern Illinois,Western Michigan,Northern Illinois,14,10,2,97,3,1,3,True,3,Rushing Touchdown,1.464451732731337,55.42,188.66,1
16584,Northern Illinois,Western Michigan,Western Michigan,Northern Illinois,10,14,3,7,7,1,7,False,6,Rush,0.296402392854205,152.42,123.79,1
16585,Northern Illinois,Western Michigan,Western Michigan,Northern Illinois,17,14,3,1,1,2,1,True,1,Rushing Touchdown,1.900352237473006,152.42,123.79,1
16586,Northern Illinois,Western Michigan,Western Michigan,Northern Illinois,17,21,4,14,14,2,3,False,9,Rush,0.433106359592763,152.42,123.79,1
16587,Northern Illinois,Western Michigan,Western Michigan,Northern Illinois,17,21,4,10,10,1,10,False,1,Rush,-0.22620936096334,152.42,123.79,1
16588,Northern Illinois,Western Michigan,Western Michigan,Northern Illinois,24,21,4,9,9,2,9,True,9,Rushing Touchdown,2.740036203212782,152.42,123.79,1
16589,Northern Illinois,Miami (OH),Northern Illinois,Miami (OH),0,0,1,82,18,1,10,False,5,Rush,0.07429696775613,152.42,74.92,1
16590,Northern Illinois,Miami (OH),Northern Illinois,Miami (OH),0,0,1,87,13,2,5,False,1,Rush,-0.300397549144261,152.42,74.92,1
16591,Northern Illinois,Miami (OH),Northern Illinois,Miami (OH),0,0,1,88,12,3,4,False,1,Pass Reception,-0.3084031378382225,152.42,74.92,1
16592,Northern Illinois,Miami (OH),Northern Illinois,Miami (OH),3,0,1,82,18,1,10,False,3,Rush,-0.111402529616803,152.42,74.92,1
16593,Northern Illinois,Miami (OH),Northern Illinois,Miami (OH),10,0,1,85,15,2,7,True,15,Passing Touchdown,2.703195238687394,152.42,74.92,1
16594,Miami (OH),Northern Illinois,Northern Illinois,Miami (OH),9,10,2,10,10,1,10,True,10,Rushing Touchdown,2.513826842249442,42.26,188.66,1
16595,Miami (OH),Northern Illinois,Northern Illinois,Miami (OH),16,10,2,15,15,2,10,True,15,Rushing Touchdown,2.879176749054402,42.26,188.66,1
16596,Miami (OH),Northern Illinois,Northern Illinois,Miami (OH),26,23,4,19,19,2,5,False,2,Rush,-0.253085325087264,42.26,188.66,1
16597,Miami (OH),Northern Illinois,Northern Illinois,Miami (OH),26,23,4,17,17,3,3,False,6,Rush,0.337713072092356,42.26,188.66,1
16598,Miami (OH),Northern Illinois,Northern Illinois,Miami (OH),26,23,4,11,11,1,10,False,4,Rush,-0.015606283624097,42.26,188.66,1
16599,Miami (OH),Northern Illinois,Northern Illinois,Miami (OH),26,23,4,7,7,2,6,False,1,Rush,-0.237791663754885,42.26,188.66,1
16600,Miami (OH),Northern Illinois,Northern Illinois,Miami (OH),29,23,4,18,18,3,1,False,3,Rush,0.146924930975917,42.26,188.66,1
16601,Northern Illinois,Akron,Northern Illinois,Akron,0,0,1,85,15,2,5,False,6,Rush,0.119305367488481,152.42,162.83,1
16602,Northern Illinois,Akron,Northern Illinois,Akron,0,0,1,91,9,1,9,False,2,Rush,-0.182910644371269,152.42,162.83,1
16603,Northern Illinois,Akron,Northern Illinois,Akron,0,0,1,93,7,3,7,False,3,Rush,-0.09818708395791,152.42,162.83,1
16604,Northern Illinois,Akron,Northern Illinois,Akron,3,0,1,83,17,1,10,False,3,Rush,-0.108377033597897,152.42,162.83,1
16605,Akron,Northern Illinois,Northern Illinois,Akron,0,6,2,18,18,1,10,False,2,Rush,-0.193673324211422,44.09,188.66,1
16606,Akron,Northern Illinois,Northern Illinois,Akron,0,6,2,16,16,2,8,False,1,Rush,-0.285842028577978,44.09,188.66,1
16607,Akron,Northern Illinois,Northern Illinois,Akron,3,6,2,14,14,1,10,False,4,Rush,-0.0183111493425885,44.09,188.66,1
16608,Akron,Northern Illinois,Northern Illinois,Akron,10,6,2,15,15,2,11,True,15,Passing Touchdown,2.927688636411531,44.09,188.66,1
16609,Akron,Northern Illinois,Northern Illinois,Akron,10,6,2,18,18,1,10,False,11,Rush,0.39503807874338,44.09,188.66,1
16610,Akron,Northern Illinois,Northern Illinois,Akron,10,6,2,7,7,1,7,False,3,Rush,-0.1371356101207495,44.09,188.66,1
16611,Akron,Northern Illinois,Northern Illinois,Akron,17,6,2,4,4,2,4,True,4,Passing Touchdown,2.3338902404479605,44.09,188.66,1
16612,Northern Illinois,Akron,Northern Illinois,Akron,6,27,3,87,13,1,10,False,5,Pass Reception,0.074681000091786,152.42,162.83,1
16613,Akron,Northern Illinois,Northern Illinois,Akron,27,9,3,9,9,1,9,False,1,Pass Reception,-0.252533131086597,44.09,188.66,1
16614,Akron,Northern Illinois,Northern Illinois,Akron,34,9,4,8,8,2,8,True,8,Rushing Touchdown,2.676770954733065,44.09,188.66,1
16615,Akron,Northern Illinois,Northern Illinois,Akron,41,9,4,13,13,2,1,False,2,Rush,-0.5063582856508795,44.09,188.66,1
16616,Akron,Northern Illinois,Northern Illinois,Akron,41,9,4,16,16,2,15,False,4,Rush,-0.0541694377284774,44.09,188.66,1
16617,Northern Illinois,Akron,Northern Illinois,Akron,9,44,4,90,10,1,10,False,5,Rush,0.075249150719522,152.42,162.83,1
16618,Northern Illinois,Akron,Northern Illinois,Akron,9,44,4,95,5,2,5,False,2,Rush,-0.185984708249071,152.42,162.83,1
16619,Northern Illinois,Akron,Northern Illinois,Akron,9,44,4,93,7,3,7,False,1,Rush,-0.2430266065125776,152.42,162.83,1
16620,Akron,Northern Illinois,Northern Illinois,Akron,44,12,4,13,13,1,10,False,1,Rush,-0.239885200119727,44.09,188.66,1
16621,Georgia,Oregon,Georgia,Oregon,0,0,1,84,16,3,3,False,7,Pass Reception,0.7846579722237985,278.64,142.71,1
16622,Georgia,Oregon,Georgia,Oregon,7,0,1,91,9,1,0,True,9,Rushing Touchdown,,278.64,142.71,1
16623,Georgia,Oregon,Georgia,Oregon,14,0,2,99,1,2,0,True,1,Rushing Touchdown,,278.64,142.71,1
16624,Georgia,Oregon,Georgia,Oregon,14,0,2,84,16,2,6,False,5,Rush,0.07004184578596107,278.64,142.71,1
16625,Georgia,Oregon,Georgia,Oregon,14,0,2,89,11,3,1,False,10,Rush,0.6136779751054151,278.64,142.71,1
16626,Georgia,Oregon,Georgia,Oregon,21,0,2,99,1,1,0,True,1,Rushing Touchdown,,278.64,142.71,1
16627,Georgia,Oregon,Georgia,Oregon,28,3,2,96,4,1,0,True,4,Passing Touchdown,,278.64,142.71,1
